Date,High,Low,Open,Close,Volume,Adj Close
2019-06-10,85.41850280761719,80.54122161865234,85.27375793457031,80.56010437011719,21901600.0,79.30941772460938
2019-06-11,80.73631286621094,76.89112854003906,80.6922607421875,77.36941528320312,17434900.0,76.16825866699219
2019-06-12,78.9238510131836,77.79106140136719,78.0679702758789,78.08055114746094,15850900.0,76.86834716796875
2019-06-13,78.6469497680664,77.35682678222656,78.50220489501953,78.54625701904297,7317000.0,77.32682800292969
2019-06-14,79.60981750488281,78.615478515625,79.3643798828125,78.85462188720703,4873100.0,77.63040924072266
2019-06-17,79.27627563476562,77.47640228271484,79.11894226074219,78.18124389648438,5317500.0,76.96748352050781
2019-06-18,79.91189575195312,78.7035903930664,78.7035903930664,79.68533325195312,7208100.0,78.44822692871094
2019-06-19,80.169921875,79.49653625488281,79.98741149902344,79.77344512939453,5172300.0,78.53496551513672
2019-06-20,81.95091247558594,80.47199249267578,80.74260711669922,81.83133697509766,6906900.0,80.56090545654297
2019-06-21,82.35368347167969,80.91881561279297,81.69288635253906,81.02580261230469,9087300.0,79.76789093017578
2019-06-24,82.43549346923828,81.49779510498047,81.88797760009766,81.92574310302734,5842500.0,80.65385437011719
2019-06-25,82.35368347167969,80.99433898925781,81.9320297241211,81.19571685791016,4439800.0,79.9351577758789
2019-06-26,81.59219360351562,80.37759399414062,81.20830535888672,80.40277099609375,4643800.0,79.1545181274414
2019-06-27,81.30270385742188,80.40277099609375,80.68596649169922,81.16425323486328,3199400.0,79.90418243408203
2019-06-28,82.18376159667969,80.64820861816406,81.22089385986328,81.93832397460938,8637400.0,80.66622924804688
2019-07-01,83.1214599609375,82.34109497070312,82.55506896972656,82.65576171875,6233300.0,81.3725357055664
2019-07-02,83.2599105834961,82.59282684326172,82.84455871582031,83.04594421386719,5394600.0,81.75666046142578
2019-07-03,83.74449157714844,82.88861083984375,83.35430908203125,83.700439453125,3237700.0,82.4010009765625
2019-07-05,83.54310607910156,82.3473892211914,83.54310607910156,83.41094970703125,5636000.0,82.11599731445312
2019-07-08,83.11516571044922,81.9886703491211,82.99559783935547,82.35997772216797,5088400.0,81.08134460449219
2019-07-09,82.14600372314453,81.14537811279297,81.87539672851562,82.05789947509766,4803200.0,80.7839584350586
2019-07-10,83.2347412109375,81.9320297241211,82.44178771972656,82.09565734863281,3717100.0,80.82112884521484
2019-07-11,82.93895721435547,81.85651397705078,82.08936309814453,82.65576171875,3874100.0,81.3725357055664
2019-07-12,84.21019744873047,82.88861083984375,83.01447296142578,84.15355682373047,5088400.0,82.84707641601562
2019-07-15,84.2227783203125,83.62492370605469,83.86406707763672,83.84518432617188,3779700.0,82.54348754882812
2019-07-16,84.12837982177734,83.51793670654297,83.92070770263672,83.82001495361328,5085100.0,82.51871490478516
2019-07-17,83.85777282714844,81.85651397705078,83.73819732666016,81.87539672851562,4347600.0,80.60428619384766
2019-07-18,82.66204833984375,81.66142272949219,81.7369384765625,82.63058471679688,4638100.0,81.34774780273438
2019-07-19,83.62492370605469,82.39773559570312,82.84455871582031,83.3165512084961,5138900.0,82.02306365966797
2019-07-22,83.82001495361328,82.78791809082031,83.25361633300781,83.66897583007812,5399400.0,82.37002563476562
2019-07-23,85.90308380126953,83.07740783691406,85.78980255126953,84.92133331298828,12855100.0,83.60293579101562
2019-07-24,86.13593292236328,84.3108901977539,84.56890869140625,84.48709869384766,5684100.0,83.17544555664062
2019-07-25,87.04216766357422,84.89616394042969,84.90874481201172,85.81497955322266,6339600.0,84.48271179199219
2019-07-26,86.01636505126953,85.1416015625,85.4688491821289,85.3555679321289,3521300.0,84.03043365478516
2019-07-29,85.82127380371094,85.19823455810547,85.31151580810547,85.4122085571289,3259600.0,84.08618927001953
2019-07-30,85.4122085571289,84.60667419433594,85.19823455810547,85.14788818359375,3584100.0,83.82597351074219
2019-07-31,85.6072998046875,83.700439453125,85.11642456054688,84.07803344726562,5348700.0,82.7727279663086
2019-08-01,85.2800521850586,82.85713958740234,83.8955307006836,82.97042083740234,4633500.0,81.68231201171875
2019-08-02,82.98930358886719,81.44115447998047,82.71239471435547,82.32221221923828,3443600.0,81.0441665649414
2019-08-05,81.13908386230469,78.49591064453125,81.08244323730469,79.13782501220703,6322700.0,77.90921783447266
2019-08-06,81.22089385986328,78.9804916381836,78.9804916381836,81.05726623535156,6042800.0,79.7988510131836
2019-08-07,81.88797760009766,78.75393676757812,80.0,81.1894302368164,6835400.0,79.92897033691406
2019-08-08,82.87602233886719,81.54814147949219,81.54814147949219,82.74386596679688,4253100.0,81.45927429199219
2019-08-09,83.08370208740234,81.51667785644531,82.69351959228516,82.59282684326172,3767300.0,81.31058502197266
2019-08-12,81.95720672607422,80.25802612304688,81.71806335449219,80.56639099121094,4135000.0,79.31560516357422
2019-08-13,82.25928497314453,80.3650131225586,80.4656982421875,81.15166473388672,3813900.0,79.89179229736328
